60712832|ACT|N|2014-03-03 15:30:00-0000|213.0|200|2014-03-03 00:00:00-0000|998b0fc1-3d99-4149-9b9c-aff14ddccb94|ACTAVIS INC|1
60712833|ACT|N|2014-03-03 15:30:00-0000|212.82|100|2014-03-03 00:00:00-0000|abbf1a7f-be3b-4b2c-a8da-9e4a158f136d|ACTAVIS INC|1
60723090|ADBE|O|2014-03-03 15:30:00-0000|68.06|300|2014-03-03 00:00:00-0000|e7069a51-153e-44f8-b55e-70345170c2bf|ADOBE SYSTEMS INC|1
60723091|ADBE|O|2014-03-03 15:30:00-0000|68.11|100|2014-03-03 00:00:00-0000|cb27c7a3-9d1a-4ec7-ad5d-9e6af477b50c|ADOBE SYSTEMS INC|1
60731400|ADI|O|2014-03-03 15:30:00-0000|50.58|100|2014-03-03 00:00:00-0000|6bc7539f-c5f0-4dfc-9d72-028696c6a2fd|ANALOG DEVICES INC|1
60731401|ADI|O|2014-03-03 15:30:00-0000|50.47|21311|2014-03-03 00:00:00-0000|0770096f-e9ea-43aa-b8a8-bc5d25a4296c|ANALOG DEVICES INC|1
60742564|ADP|O|2014-03-03 15:30:00-0000|77.05|31232|2014-03-03 00:00:00-0000|b48cd8b8-6f5d-4089-bcfb-94f6d4e071f9|AUTOMATIC DATA PROCESS|1
60747967|ADSK|O|2014-03-03 15:30:00-0000|51.32|55369|2014-03-03 00:00:00-0000|99df5fa6-8635-467c-aaec-4682d1696e47|AUTODESK INC|1
60747968|ADSK|O|2014-03-03 15:30:00-0000|51.31|400|2014-03-03 00:00:00-0000|47a21043-387a-4477-8e8c-540ca8fb204a|AUTODESK INC|1
60747969|ADSK|O|2014-03-03 15:30:00-0000|51.3|200|2014-03-03 00:00:00-0000|e7fa92dc-90bb-4b50-8b96-8e5a5a5d872b|AUTODESK INC|1
60747970|ADSK|O|2014-03-03 15:30:00-0000|51.32|110|2014-03-03 00:00:00-0000|51a0b8c5-f035-481b-9269-ee913760017a|AUTODESK INC|1
60747971|ADSK|O|2014-03-03 15:30:00-0000|51.31|390|2014-03-03 00:00:00-0000|64bf3974-ccad-4862-9505-0f0f7d368008|AUTODESK INC|1
60747972|ADSK|O|2014-03-03 15:30:00-0000|51.3|200|2014-03-03 00:00:00-0000|4bd4195e-2bc1-4ee6-898c-ecc7cc95f4a0|AUTODESK INC|1
60747973|ADSK|O|2014-03-03 15:30:00-0000|51.7099|961|2014-03-03 00:00:00-0000|75d07d19-d1b2-4f02-87bb-6a169e2ee3d2|AUTODESK INC|1
60747974|ADSK|O|2014-03-03 15:30:00-0000|51.7|169|2014-03-03 00:00:00-0000|59fec266-711c-4038-a03e-db5cad79f61c|AUTODESK INC|1
60785564|AES|N|2014-03-03 15:30:00-0000|13.58|100|2014-03-03 00:00:00-0000|bad671be-91b4-4a17-a647-bb3403414bfe|AES CORP|1
60785565|AES|N|2014-03-03 15:30:00-0000|13.59|100|2014-03-03 00:00:00-0000|e78dd92c-cfa6-44f6-986c-8f9c6f36b13a|AES CORP|1
60785566|AES|N|2014-03-03 15:30:00-0000|13.58|100|2014-03-03 00:00:00-0000|f49059db-88eb-4e85-b6ff-71182ac28804|AES CORP|1
60810646|AGNC|O|2014-03-03 15:30:00-0000|22.2|36704|2014-03-03 00:00:00-0000|881683ac-7351-49b8-a578-d8e5c3d965c7|AMERICAN CAPITAL AGENCY|1
60859703|ALKS|O|2014-03-03 15:30:00-0000|47.89|9802|2014-03-03 00:00:00-0000|cefd0736-0c33-47fb-818d-22a7ae55c1b2|ALKERMES PLC|1
60859704|ALKS|O|2014-03-03 15:30:00-0000|47.81|100|2014-03-03 00:00:00-0000|421b44df-e251-48bf-8105-a6832c467090|ALKERMES PLC|1
60859705|ALKS|O|2014-03-03 15:30:00-0000|48.33|100|2014-03-03 00:00:00-0000|f8e11563-6d09-4a5a-893a-c24716774b09|ALKERMES PLC|1
60893720|AMAT|O|2014-03-03 15:30:00-0000|18.7|100|2014-03-03 00:00:00-0000|582367d1-6c22-45af-919c-3a93f3238d18|APPLIED MATLS INC|1
60912408|AMGN|O|2014-03-03 15:30:00-0000|122.89|100|2014-03-03 00:00:00-0000|6ba4e524-e125-465b-a581-4796467f8933|AMGEN INC|1
60912409|AMGN|O|2014-03-03 15:30:00-0000|122.93|50930|2014-03-03 00:00:00-0000|29f360dc-53cd-42c7-9adf-a81ad457615f|AMGEN INC|1
60912410|AMGN|O|2014-03-03 15:30:00-0000|122.91|100|2014-03-03 00:00:00-0000|c0b18058-9557-4103-b6a8-a683514b7e69|AMGEN INC|1
60912411|AMGN|O|2014-03-03 15:30:00-0000|122.93|200|2014-03-03 00:00:00-0000|1043ea28-9393-4b28-b192-3db4f9e05dc3|AMGEN INC|1
60912412|AMGN|O|2014-03-03 15:30:00-0000|122.94|424|2014-03-03 00:00:00-0000|99338e96-3f7e-4b0e-8062-973b2a49da9d|AMGEN INC|1
60919857|AMP|N|2014-03-03 15:30:00-0000|107.22|206|2014-03-03 00:00:00-0000|2d33bdce-4182-488f-a35f-4665a8a8ee80|AMERIPRISE FINANCIAL IN|1
60919858|AMP|N|2014-03-03 15:30:00-0000|107.7|100|2014-03-03 00:00:00-0000|9d1e7a75-1b6a-4b87-a53f-21c67627b880|AMERIPRISE FINANCIAL IN|1
60933507|AMZN|O|2014-03-03 15:30:00-0000|358.735|100|2014-03-03 00:00:00-0000|e64029ef-2903-4d3b-9830-0b294fa25c4a|AMAZON COM INC|1
60933508|AMZN|O|2014-03-03 15:30:00-0000|358.62|100|2014-03-03 00:00:00-0000|68487a63-7c14-4bdc-92a5-48bef9905a3b|AMAZON COM INC|1
60933509|AMZN|O|2014-03-03 15:30:00-0000|358.74|100|2014-03-03 00:00:00-0000|42f12487-2c90-4d16-a6d3-5f30748736c9|AMAZON COM INC|1
60933510|AMZN|O|2014-03-03 15:30:00-0000|358.85|38347|2014-03-03 00:00:00-0000|a4926f61-3627-4bcb-aad0-65e3d479f132|AMAZON COM INC|1
60954668|AN|N|2014-03-03 15:30:00-0000|52.08|400|2014-03-03 00:00:00-0000|40165c43-029c-4c7e-b531-c5f53a957f8a|AUTONATION INC|1
60956883|ANSS|O|2014-03-03 15:30:00-0000|82.83|3204|2014-03-03 00:00:00-0000|c82c339f-c0a7-4613-a03c-703b17df8a57|ANSYS INC|1
60967062|APA|N|2014-03-03 15:30:00-0000|79.0|100|2014-03-03 00:00:00-0000|40422b75-b2f4-418e-9d17-c1610f046adb|APACHE CORP|1
60967063|APA|N|2014-03-03 15:30:00-0000|78.98|100|2014-03-03 00:00:00-0000|96eb9154-924e-4de8-837b-e8c22f91cf7c|APACHE CORP|1
60967064|APA|N|2014-03-03 15:30:00-0000|79.03|100|2014-03-03 00:00:00-0000|c9c3cb17-41f1-4d56-9930-e2d0c1dcf806|APACHE CORP|1
60967065|APA|N|2014-03-03 15:30:00-0000|79.0|100|2014-03-03 00:00:00-0000|3fb2b962-bed6-4f9c-a19a-5e17215021a0|APACHE CORP|1
60977357|APC|N|2014-03-03 15:30:00-0000|83.92|100|2014-03-03 00:00:00-0000|9995d93d-7cb4-4ec6-8b6f-8f6ea5f11ce9|ANADARKO PETROLEUM CORP|1
60996568|ARCC|O|2014-03-03 15:30:00-0000|17.97|32776|2014-03-03 00:00:00-0000|4f4f461e-ab6d-4cc5-bddb-c0e64878c7f9|ARES CAP CORP|1
60996569|ARCC|O|2014-03-03 15:30:00-0000|17.99|100|2014-03-03 00:00:00-0000|d278e388-3ed8-4442-b823-c739e0135c94|ARES CAP CORP|1
60996570|ARCC|O|2014-03-03 15:30:00-0000|18.0|5000|2014-03-03 00:00:00-0000|b40f0ff6-a5fe-42f2-bd21-0c313e72b3dc|ARES CAP CORP|1
60996571|ARCC|O|2014-03-03 15:30:00-0000|17.99|100|2014-03-03 00:00:00-0000|9e20ebb0-4ff8-415e-ae82-f5270843948b|ARES CAP CORP|1
60996572|ARCC|O|2014-03-03 15:30:00-0000|18.0|300|2014-03-03 00:00:00-0000|fc027f51-d20b-4feb-b3d1-abb19ceb0082|ARES CAP CORP|1
60996573|ARCC|O|2014-03-03 15:30:00-0000|17.96|100|2014-03-03 00:00:00-0000|7c53f80e-3f84-4622-8a99-e2167fcf8559|ARES CAP CORP|1
60996574|ARCC|O|2014-03-03 15:30:00-0000|18.0|200|2014-03-03 00:00:00-0000|f9701e81-5039-4383-940d-33f19afabdf7|ARES CAP CORP|1
61004128|ARIA|O|2014-03-03 15:30:00-0000|8.42|200|2014-03-03 00:00:00-0000|9b10d31c-acb4-4377-b2cf-de30704cbaa0|ARIAD PHARMACEUTICALS|1
61004129|ARIA|O|2014-03-03 15:30:00-0000|8.37|1000|2014-03-03 00:00:00-0000|eb7877ad-8322-470a-9dde-50b312412559|ARIAD PHARMACEUTICALS|1
61004130|ARIA|O|2014-03-03 15:30:00-0000|8.3701|500|2014-03-03 00:00:00-0000|b1bdc04a-754e-448d-9835-f0a39d5b7349|ARIAD PHARMACEUTICALS|1
61026126|ATML|O|2014-03-03 15:30:00-0000|7.98|34757|2014-03-03 00:00:00-0000|7d18ea46-6a56-4d81-95e4-d3bf281f31f6|ATMEL CORP|1
61035323|ATVI|O|2014-03-03 15:30:00-0000|19.12|56884|2014-03-03 00:00:00-0000|60f830c5-5d57-4126-b7c5-4afa1110b21e|ACTIVISION BLIZZARD INC|1
61047571|AVGO|O|2014-03-03 15:30:00-0000|61.15|13925|2014-03-03 00:00:00-0000|e6178167-4df7-47fa-b966-4537ce1e757c|AVAGO TECHNOLOGIES LTD|1
61077062|BAC|N|2014-03-03 15:30:00-0000|16.3|1000|2014-03-03 00:00:00-0000|f76e086b-5de1-4ccf-af7e-00cce4f08667|BANK OF AMERICA CORP|1
61077063|BAC|N|2014-03-03 15:30:00-0000|16.305|100|2014-03-03 00:00:00-0000|97b3f4ff-f0e6-40d5-a662-0dca0f8b7e9d|BANK OF AMERICA CORP|1
61077064|BAC|N|2014-03-03 15:30:00-0000|16.31|1400|2014-03-03 00:00:00-0000|5c5cd617-ff71-42c7-b896-4b2495322746|BANK OF AMERICA CORP|1
61077065|BAC|N|2014-03-03 15:30:00-0000|16.32|148|2014-03-03 00:00:00-0000|923079c8-80f9-45ac-bfc3-adcc06e101ba|BANK OF AMERICA CORP|1
61127070|BBBY|O|2014-03-03 15:30:00-0000|67.37|23703|2014-03-03 00:00:00-0000|686c55a0-b1ed-413a-844a-30ac22f8411c|BED BATH & BEYOND INC|1
61127071|BBBY|O|2014-03-03 15:30:00-0000|67.38|100|2014-03-03 00:00:00-0000|8f532850-3838-444a-87cd-16f35a02b8c9|BED BATH & BEYOND INC|1
61132339|BBT|N|2014-03-03 15:30:00-0000|37.19|400|2014-03-03 00:00:00-0000|49192878-dd22-45d2-b297-d355301d7c66|BB&T CORP|1
61132340|BBT|N|2014-03-03 15:30:00-0000|37.34|141|2014-03-03 00:00:00-0000|fc0f2069-515b-41e5-8e66-244a76a5dd47|BB&T CORP|1
61153446|BDX|N|2014-03-03 15:30:00-0000|114.68|100|2014-03-03 00:00:00-0000|4789455d-b6b1-438a-9b0c-f0cd2688edef|BECTON DICKINSON & CO|1
61156934|BEAM|N|2014-03-03 15:30:00-0000|83.05|100|2014-03-03 00:00:00-0000|eac3ff5b-e578-4da6-95cf-922beb240e97|BEAM INC|1
61191396|BK|N|2014-03-03 15:30:00-0000|31.64|100|2014-03-03 00:00:00-0000|b9ebe08b-936b-4f5f-8cc6-eadd4014ecab|BANK OF NEW YORK MELLON|1
61199180|BKW|N|2014-03-03 15:30:00-0000|26.48|200|2014-03-03 00:00:00-0000|34e2a358-71a7-4438-80f5-92d10d3c874a|BURGER KING WORLDWIDE|1
61199181|BKW|N|2014-03-03 15:30:00-0000|26.38|100|2014-03-03 00:00:00-0000|aaaabd49-ffa0-4e36-a7b3-f4a6716c07fa|BURGER KING WORLDWIDE|1
61199182|BKW|N|2014-03-03 15:30:00-0000|26.39|100|2014-03-03 00:00:00-0000|8a74f27b-10b1-4f99-b474-228eced2a4b6|BURGER KING WORLDWIDE|1
61227805|BRCD|O|2014-03-03 15:30:00-0000|9.49|45279|2014-03-03 00:00:00-0000|f81dc80a-79db-4d8f-9596-687579772f79|BROCADE COMMUNICATIONS|1
61242988|BRKR|O|2014-03-03 15:30:00-0000|22.33|13061|2014-03-03 00:00:00-0000|b432a95b-2997-439c-a7d7-46fb344865d8|BRUKER CORP|1
61272973|CAG|N|2014-03-03 15:30:00-0000|28.32|100|2014-03-03 00:00:00-0000|6d56af34-61a9-4f03-b4a9-044354ae3848|CONAGRA FOODS INC|1
61289963|CA|O|2014-03-03 15:30:00-0000|33.32|600|2014-03-03 00:00:00-0000|94ba0fa3-e3f0-446f-a20e-7b1e961533a3|CA INC|1
61298892|CAT|N|2014-03-03 15:30:00-0000|96.32|100|2014-03-03 00:00:00-0000|3e1ba827-9585-4cbf-a187-667cb6722e6d|CATERPILLAR INC|1
61324370|CBSH|O|2014-03-03 15:30:00-0000|44.02|3606|2014-03-03 00:00:00-0000|ac9bc752-2b53-42eb-a601-eef9de4ade14|COMMERCE BANCSHARES INC|1
61325605|CBS|N|2014-03-03 15:30:00-0000|65.82|100|2014-03-03 00:00:00-0000|a491d710-6370-4d17-b847-4e37158c1455|CBS CORPORATION|1
61325606|CBS|N|2014-03-03 15:30:00-0000|65.74|100|2014-03-03 00:00:00-0000|08ecd1a3-adff-4ee4-bc30-430b80419278|CBS CORPORATION|1
61325607|CBS|N|2014-03-03 15:30:00-0000|65.82|100|2014-03-03 00:00:00-0000|e0b8431d-c963-431b-a7eb-9fbe237f6762|CBS CORPORATION|1
61325608|CBS|N|2014-03-03 15:30:00-0000|65.74|200|2014-03-03 00:00:00-0000|0a9e7f49-fc9d-45b1-95cb-a2987ee94008|CBS CORPORATION|1
61325609|CBS|N|2014-03-03 15:30:00-0000|65.73|100|2014-03-03 00:00:00-0000|58e84933-0571-45d2-9570-5f21bbce829e|CBS CORPORATION|1
61325610|CBS|N|2014-03-03 15:30:00-0000|65.81|100|2014-03-03 00:00:00-0000|ff49a5b0-e44b-421c-b82e-6060612d16d7|CBS CORPORATION|1
61325611|CBS|N|2014-03-03 15:30:00-0000|65.74|305|2014-03-03 00:00:00-0000|64c06bce-1546-493f-87c0-816b2f865a46|CBS CORPORATION|1
61325612|CBS|N|2014-03-03 15:30:00-0000|65.81|100|2014-03-03 00:00:00-0000|a246cb26-aa83-44f0-a4cc-965ef1d57c40|CBS CORPORATION|1
61325613|CBS|N|2014-03-03 15:30:00-0000|65.73|205|2014-03-03 00:00:00-0000|f2a177d2-36cd-4ca7-ae4e-318e60b506de|CBS CORPORATION|1
61325614|CBS|N|2014-03-03 15:30:00-0000|65.81|100|2014-03-03 00:00:00-0000|060cabab-2684-4b80-9644-091106aba3fb|CBS CORPORATION|1
61325615|CBS|N|2014-03-03 15:30:00-0000|65.73|100|2014-03-03 00:00:00-0000|8547e247-71a7-43a8-953c-7efc930b9762|CBS CORPORATION|1
61325616|CBS|N|2014-03-03 15:30:00-0000|65.72|100|2014-03-03 00:00:00-0000|9a0b586b-8870-414f-8c3b-ad31ef49dac5|CBS CORPORATION|1
61325617|CBS|N|2014-03-03 15:30:00-0000|65.82|100|2014-03-03 00:00:00-0000|61e39c58-adf3-49f7-8516-fac6f758190e|CBS CORPORATION|1
61325618|CBS|N|2014-03-03 15:30:00-0000|65.72|400|2014-03-03 00:00:00-0000|96c34262-7f4a-4a05-bee0-fcd27399bfb2|CBS CORPORATION|1
61325619|CBS|N|2014-03-03 15:30:00-0000|65.67|200|2014-03-03 00:00:00-0000|2e5768ac-a28a-4358-b030-c4abc99742f1|CBS CORPORATION|1
61325620|CBS|N|2014-03-03 15:30:00-0000|65.72|100|2014-03-03 00:00:00-0000|81715e26-a83a-47af-ad31-49ee7d00a41d|CBS CORPORATION|1
61325621|CBS|N|2014-03-03 15:30:00-0000|65.67|600|2014-03-03 00:00:00-0000|3d3bc74b-96e9-4c9f-b91b-432f9fd85e45|CBS CORPORATION|1
61325622|CBS|N|2014-03-03 15:30:00-0000|65.61|1423|2014-03-03 00:00:00-0000|25538ce3-1e04-4e78-80b3-6b4a5b7cbcf5|CBS CORPORATION|1
61325623|CBS|N|2014-03-03 15:30:00-0000|65.695|100|2014-03-03 00:00:00-0000|67d0375d-dba4-4f80-bc45-f78191495a74|CBS CORPORATION|1
61325624|CBS|N|2014-03-03 15:30:00-0000|65.42|100|2014-03-03 00:00:00-0000|bebe997b-52ca-4ed5-9c61-47ae395a07f4|CBS CORPORATION|1
61325625|CBS|N|2014-03-03 15:30:00-0000|65.41|811|2014-03-03 00:00:00-0000|ca63d0d4-58ad-48f4-a595-17bd72a373d0|CBS CORPORATION|1
61325626|CBS|N|2014-03-03 15:30:00-0000|65.39|100|2014-03-03 00:00:00-0000|352de24d-4cb2-42b1-a382-9db2ca3259c1|CBS CORPORATION|1
61325627|CBS|N|2014-03-03 15:30:00-0000|65.35|405|2014-03-03 00:00:00-0000|43ced3e5-430b-4490-b7d4-0a7c54f22855|CBS CORPORATION|1
61335316|CBST|O|2014-03-03 15:30:00-0000|78.83|10198|2014-03-03 00:00:00-0000|b49101eb-3e6f-442b-a1cf-37df2c550c15|CUBIST PHARMACEUTICALS|1
61369524|CERN|O|2014-03-03 15:30:00-0000|60.59|26776|2014-03-03 00:00:00-0000|dfc72d6b-3718-4fab-97c9-7aae10ab0186|CERNER CORP|1
61386290|CHK|N|2014-03-03 15:30:00-0000|25.71|100|2014-03-03 00:00:00-0000|a591922f-8c7d-4a1d-b9c3-0b2ff1976727|CHESAPEAKE ENERGY CORP|1
61397016|CHRW|O|2014-03-03 15:30:00-0000|51.67|31171|2014-03-03 00:00:00-0000|614980d4-5a54-4ba7-82f9-6eccb50b5802|C H ROBINSON WORLDWIDE|1
61432636|CINF|O|2014-03-03 15:30:00-0000|46.68|9105|2014-03-03 00:00:00-0000|ce09c0b0-2d33-467d-98a5-86f59e47864d|CINCINNATI FINANCIAL|1
61436627|CLF|N|2014-03-03 15:30:00-0000|19.75|300|2014-03-03 00:00:00-0000|3a9074fb-f534-436c-9fb8-3688326033df|CLIFFS NATURAL RESOURCE|1
61436628|CLF|N|2014-03-03 15:30:00-0000|19.73|100|2014-03-03 00:00:00-0000|849a5ccc-5a9c-4e23-9514-03cbe950f18c|CLIFFS NATURAL RESOURCE|1
61436629|CLF|N|2014-03-03 15:30:00-0000|19.72|100|2014-03-03 00:00:00-0000|86f635cc-31d1-4123-828b-ab402ab5e757|CLIFFS NATURAL RESOURCE|1
61473853|CMCSA|O|2014-03-03 15:30:00-0000|51.08|168|2014-03-03 00:00:00-0000|792b1dd6-aa36-4cdc-ba7e-811d5a0990fe|COMCAST CORP|1
61473854|CMCSA|O|2014-03-03 15:30:00-0000|51.0801|420|2014-03-03 00:00:00-0000|7d1a3833-1f78-4e2d-a085-276091768663|COMCAST CORP|1
61473855|CMCSA|O|2014-03-03 15:30:00-0000|51.2|100|2014-03-03 00:00:00-0000|d0e544d5-dc97-444f-aebc-81935e36abf1|COMCAST CORP|1
61473856|CMCSA|O|2014-03-03 15:30:00-0000|51.09|100|2014-03-03 00:00:00-0000|e65069f9-f350-4f19-b817-fdfb080c68f9|COMCAST CORP|1
61473857|CMCSA|O|2014-03-03 15:30:00-0000|51.1|100|2014-03-03 00:00:00-0000|4edd9cc2-985a-43a9-b706-7107990d7c1e|COMCAST CORP|1
61473858|CMCSA|O|2014-03-03 15:30:00-0000|51.198|100|2014-03-03 00:00:00-0000|3a65250f-87ca-457f-980e-caf24faa4b24|COMCAST CORP|1
61473859|CMCSA|O|2014-03-03 15:30:00-0000|51.09|100|2014-03-03 00:00:00-0000|8f8891b7-34d8-4765-ac71-d509ae63d479|COMCAST CORP|1
61473860|CMCSA|O|2014-03-03 15:30:00-0000|51.1|100|2014-03-03 00:00:00-0000|38a03335-263d-4073-9feb-4f81a54b1b9e|COMCAST CORP|1
61473861|CMCSA|O|2014-03-03 15:30:00-0000|51.09|100|2014-03-03 00:00:00-0000|d0da4242-cd95-4965-92e6-52cc88795976|COMCAST CORP|1
61473862|CMCSA|O|2014-03-03 15:30:00-0000|51.14|100|2014-03-03 00:00:00-0000|67d33a6c-88f4-415e-baa9-6b3a0a8375b5|COMCAST CORP|1
61473863|CMCSA|O|2014-03-03 15:30:00-0000|51.1|100|2014-03-03 00:00:00-0000|52acdc7d-c919-458f-84f3-a0070ba26583|COMCAST CORP|1
61473864|CMCSA|O|2014-03-03 15:30:00-0000|51.09|200|2014-03-03 00:00:00-0000|dfe515b9-8187-4795-84f4-007a0af0c52e|COMCAST CORP|1
61492105|CME|O|2014-03-03 15:30:00-0000|73.18|17408|2014-03-03 00:00:00-0000|f7c2569f-4019-4ec4-990e-16b3f1982d22|CME GROUP INC|1
61492106|CME|O|2014-03-03 15:30:00-0000|73.59|196|2014-03-03 00:00:00-0000|e1ab8b1d-0b04-4f06-91ed-f733a5cda134|CME GROUP INC|1
61510322|C|N|2014-03-03 15:30:00-0000|47.8|400|2014-03-03 00:00:00-0000|8814011a-bed4-4d39-9f30-b165b4b97b50|CITIGROUP INC|1
61510323|C|N|2014-03-03 15:30:00-0000|47.83|683|2014-03-03 00:00:00-0000|b779c58c-48a4-4175-ac2e-e7b745510ccd|CITIGROUP INC|1
61510324|C|N|2014-03-03 15:30:00-0000|47.9|100|2014-03-03 00:00:00-0000|e858f15b-5929-4849-b141-829194ccdb95|CITIGROUP INC|1
61545557|CNQR|O|2014-03-03 15:30:00-0000|121.73|2534|2014-03-03 00:00:00-0000|34c23f19-e9bd-4fdd-b555-bde52e5fdc62|CONCUR TECHNOLOGIES INC|1
61580982|COP|N|2014-03-03 15:30:00-0000|66.36|200|2014-03-03 00:00:00-0000|7a0788a6-a03e-4a47-be2a-703497cec132|CONOCOPHILLIPS|1
61592700|COST|O|2014-03-03 15:30:00-0000|116.22|100|2014-03-03 00:00:00-0000|9ff09992-d8c4-4a20-ab10-ca9334be6b18|COSTCO WHOLESALE CORP|1
61592701|COST|O|2014-03-03 15:30:00-0000|116.15|100|2014-03-03 00:00:00-0000|b7a7e166-bdf1-4526-9bdf-57e2e5f197e4|COSTCO WHOLESALE CORP|1
61604097|CPB|N|2014-03-03 15:30:00-0000|42.93|100|2014-03-03 00:00:00-0000|aa4f9962-f467-45bc-9c52-79b5e44ebce6|CAMPBELL SOUP CO|1
61615329|CPWR|O|2014-03-03 15:30:00-0000|10.8|52499|2014-03-03 00:00:00-0000|b1ba98ba-d4ee-44e3-9c07-76d352fa2dc6|COMPUWARE CORP|1
61615330|CPWR|O|2014-03-03 15:30:00-0000|10.83|100|2014-03-03 00:00:00-0000|cee96876-122a-4a1d-a79f-1716599e58c3|COMPUWARE CORP|1
61615331|CPWR|O|2014-03-03 15:30:00-0000|10.77|200|2014-03-03 00:00:00-0000|d25c6822-0f85-428c-9055-40db6b5775a4|COMPUWARE CORP|1
61615332|CPWR|O|2014-03-03 15:30:00-0000|10.76|200|2014-03-03 00:00:00-0000|6a191b1d-176c-4647-8db1-ff5ea199efa8|COMPUWARE CORP|1
61615333|CPWR|O|2014-03-03 15:30:00-0000|10.77|500|2014-03-03 00:00:00-0000|0321c7d0-4e85-4cb0-a249-d009be52944c|COMPUWARE CORP|1
61615334|CPWR|O|2014-03-03 15:30:00-0000|10.76|900|2014-03-03 00:00:00-0000|d4621e9a-0393-487f-a46e-9bc76b1403ad|COMPUWARE CORP|1
61615335|CPWR|O|2014-03-03 15:30:00-0000|10.83|100|2014-03-03 00:00:00-0000|f47ce0a2-9006-49d9-8a51-9248de5d212d|COMPUWARE CORP|1
61617728|CREE|O|2014-03-03 15:30:00-0000|60.39|20891|2014-03-03 00:00:00-0000|e70b80ff-34cf-432e-8095-74d574e7186e|CREE INC|1
61629130|CRM|N|2014-03-03 15:30:00-0000|60.65|100|2014-03-03 00:00:00-0000|06944877-cb2d-4647-9a54-0115affcc830|SALESFORCE COM INC|1
61629131|CRM|N|2014-03-03 15:30:00-0000|60.56|100|2014-03-03 00:00:00-0000|d3af07b6-522f-47c0-8183-935ae1807bf2|SALESFORCE COM INC|1
61629132|CRM|N|2014-03-03 15:30:00-0000|60.67|100|2014-03-03 00:00:00-0000|e178977d-b9b8-4b6d-a2ee-19f98816f2fe|SALESFORCE COM INC|1
61658647|CSCO|O|2014-03-03 15:30:00-0000|21.57|100|2014-03-03 00:00:00-0000|afde1075-a4cf-4ef6-80a1-6f171589ab07|CISCO SYSTEMS INC|1
61658648|CSCO|O|2014-03-03 15:30:00-0000|21.5719|1000|2014-03-03 00:00:00-0000|4d113ae8-9f7e-4b4f-ab84-fa17c8abc8eb|CISCO SYSTEMS INC|1
61658649|CSCO|O|2014-03-03 15:30:00-0000|21.62|100|2014-03-03 00:00:00-0000|9b3e1af3-5520-44e3-b9bd-d8cf5e3f0da4|CISCO SYSTEMS INC|1
61695894|CTAS|O|2014-03-03 15:30:00-0000|60.0|5337|2014-03-03 00:00:00-0000|babde18c-d26c-4212-9cd9-09cff2b37bc9|CINTAS CORP|1
